graph_id,graph_node,connection_data
211,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
212,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7)]"
213,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7)]"
214,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7)]"
215,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (3, 7), (4, 7), (5, 7)]"
216,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
217,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7)]"
218,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (3, 7), (4, 7)]"
219,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (3, 7), (4, 7), (5, 7)]"
220,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
221,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7)]"
222,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7)]"
223,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7)]"
224,8,"[(0, 5), (0, 6), (1, 5), (2, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
225,8,"[(0, 5), (0, 6), (1, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7)]"
226,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
227,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6)]"
228,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7)]"
229,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
230,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (3, 7), (4, 7), (5, 6), (5, 7)]"
231,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
232,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7)]"
233,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (3, 7), (4, 7), (5, 6)]"
234,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (3, 7), (4, 7), (5, 6), (5, 7)]"
235,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
236,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6)]"
237,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7)]"
238,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
239,8,"[(0, 5), (0, 6), (1, 5), (2, 6), (2, 7), (3, 6), (4, 7), (5, 7)]"
240,8,"[(0, 5), (0, 6), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7)]"
241,8,"[(0, 5), (0, 6), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
242,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (3, 6), (4, 7), (5, 7)]"
243,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7)]"
244,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (6, 7)]"
245,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (5, 7)]"
246,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (5, 7), (6, 7)]"
247,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7)]"
248,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (6, 7)]"
249,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7)]"
250,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
251,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (4, 7), (6, 7)]"
252,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (4, 7), (5, 7)]"
253,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (4, 7), (5, 7), (6, 7)]"
254,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7)]"
255,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (6, 7)]"
256,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7)]"
257,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
258,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (3, 6), (4, 7), (6, 7)]"
259,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (3, 6), (4, 7), (5, 7)]"
260,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (3, 6), (4, 7), (5, 7), (6, 7)]"
261,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7)]"
262,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (6, 7)]"
263,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (5, 7)]"
264,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (5, 7), (6, 7)]"
265,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7)]"
266,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (6, 7)]"
267,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7)]"
268,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
269,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
270,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6)]"
271,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6), (6, 7)]"
272,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7)]"
273,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
274,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
275,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6)]"
276,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6), (6, 7)]"
277,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7)]"
278,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
279,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (3, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
280,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (5, 6)]"
281,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (5, 6), (6, 7)]"
282,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (5, 6), (5, 7)]"
283,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
284,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6)]"
285,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6), (6, 7)]"
286,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7)]"
287,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
288,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7)]"
289,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
290,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
291,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
292,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7)]"
293,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
294,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
295,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
296,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 6), (5, 7)]"
297,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (4, 6), (5, 7), (6, 7)]"
298,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6)]"
299,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (6, 7)]"
300,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7)]"
301,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
302,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7)]"
303,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
304,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
305,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
306,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
307,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
308,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
309,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
310,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (5, 6), (5, 7)]"
311,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (5, 6), (5, 7), (6, 7)]"
312,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6)]"
313,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (6, 7)]"
314,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
315,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
316,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 7), (3, 7), (4, 7)]"
317,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 7), (3, 7), (4, 7), (5, 7)]"
318,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 7), (3, 7), (4, 7)]"
319,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 7), (3, 7), (4, 7), (5, 7)]"
320,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7)]"
321,8,"[(0, 5), (0, 6), (1, 5), (1, 6), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
322,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 7), (3, 7), (4, 7), (5, 6)]"
323,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7)]"
324,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
325,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 7), (3, 7), (4, 7), (5, 6)]"
326,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7)]"
327,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
328,8,"[(0, 5), (0, 6), (1, 5), (1, 6), (2, 6), (3, 7), (4, 7), (5, 7)]"
329,8,"[(0, 5), (0, 6), (1, 5), (1, 6), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7)]"
330,8,"[(0, 5), (0, 6), (1, 5), (1, 6), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7)]"
331,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 6), (3, 7), (4, 7), (5, 7)]"
332,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
333,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 6), (2, 7), (3, 7), (4, 7)]"
334,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 6), (2, 7), (3, 7), (4, 7), (6, 7)]"
335,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7)]"
336,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7)]"
337,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (3, 7), (4, 7)]"
338,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (3, 7), (4, 7), (6, 7)]"
339,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (3, 7), (4, 7), (5, 7)]"
340,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
341,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7)]"
342,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (6, 7)]"
343,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7)]"
344,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7)]"
345,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7)]"
346,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
347,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (3, 7), (4, 7), (5, 6)]"
348,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (3, 7), (4, 7), (5, 6), (6, 7)]"
349,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (3, 7), (4, 7), (5, 6), (5, 7)]"
350,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
351,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6)]"
352,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6), (6, 7)]"
353,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7)]"
354,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
355,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7)]"
356,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
357,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7)]"
358,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (6, 7)]"
359,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (5, 7)]"
360,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (5, 7), (6, 7)]"
361,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7)]"
362,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (6, 7)]"
363,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7)]"
364,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
365,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (5, 6), (5, 7)]"
366,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
367,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6)]"
368,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6), (6, 7)]"
369,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7)]"
370,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
371,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7)]"
372,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
373,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
374,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
375,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
376,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
377,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
378,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
379,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (4, 6), (5, 7), (6, 7)]"
380,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6)]"
381,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7)]"
382,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
383,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7)]"
384,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
385,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
386,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
387,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 5), (3, 6), (4, 6), (5, 7), (6, 7)]"
388,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (5, 7)]"
389,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
390,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
391,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (4, 6), (5, 7)]"
392,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (4, 6), (5, 7), (6, 7)]"
393,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6)]"
394,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7)]"
395,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
396,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7)]"
397,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
398,8,"[(0, 5), (0, 6), (0, 7), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
399,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (5, 6), (5, 7), (6, 7)]"
400,8,"[(0, 5), (0, 6), (1, 5), (1, 7), (2, 5), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
